filename,text
./data/Client3\sample-002031.mp3,air was either entering or escaping at the rim with a thin sizzling sound
./data/Client3\sample-002032.mp3,when he reached the top of the dune his heart leapt
./data/Client3\sample-002033.mp3,who do you think
./data/Client3\sample-002034.mp3,everything i say is right
./data/Client3\sample-002035.mp3,that's why i'm quitting
./data/Client3\sample-002036.mp3,the boy was shocked
./data/Client3\sample-002037.mp3,what's the world's greatest lie the boy asked completely surprised
./data/Client3\sample-002038.mp3,i am following my destiny
./data/Client3\sample-002039.mp3,the desert takes our men from us and they don't always return she said
./data/Client3\sample-002040.mp3,you'll use your knowledge for the welfare of the oasis and its inhabitants
./data/Client3\sample-002041.mp3,they looked for the fallen mass but found nothing
./data/Client3\sample-002042.mp3,i locked eyes with a fish in the tank
./data/Client3\sample-002043.mp3,these scissors can cut metal
./data/Client3\sample-002044.mp3,he walked slowly through the market
./data/Client3\sample-002045.mp3,some place to live
./data/Client3\sample-002046.mp3,pencils down time is over
./data/Client3\sample-002047.mp3,tell nathan to get on the extension
./data/Client3\sample-002048.mp3,maybe this is an omen said the englishman half aloud
./data/Client3\sample-002049.mp3,and at that i told him and he took my place
./data/Client3\sample-002050.mp3,didn't you hear him
./data/Client3\sample-002051.mp3,even then he hardly understood what this meant
./data/Client3\sample-002052.mp3,the newspaper articles had prepared everyone for the reception of the idea
./data/Client3\sample-002053.mp3,there's just so much a body can do
./data/Client3\sample-002054.mp3,that doesn't happen to just anyone
./data/Client3\sample-002055.mp3,and if you improve on the present what comes later will also be better
./data/Client3\sample-002056.mp3,glaciers are melting because of global warming
./data/Client3\sample-002057.mp3,the sun was setting when the boy's heart sounded a danger signal
./data/Client3\sample-002058.mp3,i just don't trust anyone who says they've never had hamburger helper
./data/Client3\sample-002059.mp3,reindeer and antelopes are missing in your taxonomy of animals
./data/Client3\sample-002060.mp3,and she already has her treasure it's you
./data/Client3\sample-002061.mp3,the hunter was alerted by the sound of rustling vegetation behind her
./data/Client3\sample-002062.mp3,go and speak to the tribal chieftains said the camel driver
./data/Client3\sample-002063.mp3,you must not let up even after having come so far he continued
./data/Client3\sample-002064.mp3,without such love one's dreams would have no meaning
./data/Client3\sample-002065.mp3,it was a pleasant change from talking to his sheep
./data/Client3\sample-002066.mp3,don't you think i know where i live
./data/Client3\sample-002067.mp3,as i watched the planet seemed to grow larger and smaller
./data/Client3\sample-002068.mp3,you've got the brain of a pancake
./data/Client3\sample-002069.mp3,i'm beginning to think women make the best spies
./data/Client3\sample-002070.mp3,he arose and taking up his crook began to awaken the sheep that still slept
./data/Client3\sample-002071.mp3,an army is coming the boy said
./data/Client3\sample-002072.mp3,there was a small building there with a window at which people bought tickets to africa
./data/Client3\sample-002073.mp3,foxes are really intelligent creatures
./data/Client3\sample-002074.mp3,look at those shoulders
./data/Client3\sample-002075.mp3,he just got a new kite for his birthday
./data/Client3\sample-002076.mp3,what are you talking about
./data/Client3\sample-002077.mp3,it's going to take a while the boy said
./data/Client3\sample-002078.mp3,he knelt down to find urim and thummim and put them back in the pouch
./data/Client3\sample-002079.mp3,with every day that passed the boy's heart became more and more silent
./data/Client3\sample-002080.mp3,and don't bump into anything
./data/Client3\sample-002081.mp3,few people realise the immensity of vacancy
./data/Client3\sample-002082.mp3,was it my fault
./data/Client3\sample-002083.mp3,well then stand up
./data/Client3\sample-002084.mp3,the gods should not have desires because they don't have destinies
./data/Client3\sample-002085.mp3,it's true that everything has its destiny but one day that destiny will be realized
./data/Client3\sample-002086.mp3,the end of the cylinder was still as ogilvy and henderson had left it
./data/Client3\sample-002087.mp3,there was surely a baker in her town
./data/Client3\sample-002088.mp3,if i could i'd write a huge encyclopedia just about the words luck and coincidence
./data/Client3\sample-002089.mp3,love required them to stay with the people they loved
./data/Client3\sample-002090.mp3,some went away while i was there and other people came
./data/Client3\sample-002091.mp3,the priest collapsed backwards
./data/Client3\sample-002092.mp3,of course the two were unable to do anything
./data/Client3\sample-002093.mp3,queuing is something the british excel at
./data/Client3\sample-002094.mp3,i'll see you after
./data/Client3\sample-002095.mp3,my tax dollars pay for those public school proms
./data/Client3\sample-002096.mp3,there's life here the boy said to the alchemist
./data/Client3\sample-002097.mp3,they become the soul o f the world
./data/Client3\sample-002098.mp3,now his intuition was that he had been right in coming
./data/Client3\sample-002099.mp3,they never have to make any decisions he thought
./data/Client3\sample-002100.mp3,it was faintly marked with transverse stripes and slightly flattened from the perfect round
./data/Client3\sample-002101.mp3,any statement on the red uprising tomorrow
./data/Client3\sample-002102.mp3,it spread through the planet's atmosphere and obscured its more familiar features
./data/Client3\sample-002103.mp3,they looked for the fallen mass but found nothing
./data/Client3\sample-002104.mp3,i would appreciate if you could create a concise table
./data/Client3\sample-002105.mp3,were you paid for it or weren't you
./data/Client3\sample-002106.mp3,they're not for sale he said
./data/Client3\sample-002107.mp3,that's a good luck omen the englishman said after the fat arab had gone out
./data/Client3\sample-002108.mp3,the stranger seemed satisfied with the answer
./data/Client3\sample-002109.mp3,ten years at the university and here i am in a corral
./data/Client3\sample-002110.mp3,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh
./data/Client3\sample-002111.mp3,everything in life is an omen said the englishman now closing the journal he was reading
./data/Client3\sample-002112.mp3,until one of them dies i couldn't possibly meet anyone else
./data/Client3\sample-002113.mp3,they must be used to their new shepherd and have probably already forgotten me
./data/Client3\sample-002114.mp3,this was my destiny not yours the alchemist answered
./data/Client3\sample-002115.mp3,'everyone loved them and enjoyed them
./data/Client3\sample-002116.mp3,he had assumed he would soon return to his sheep
./data/Client3\sample-002117.mp3,ogilvy told him everything that he had seen
./data/Client3\sample-002118.mp3,imagine if everyone went around transforming lead into gold
./data/Client3\sample-002119.mp3,but he still couldn't flee
./data/Client3\sample-002120.mp3,dusk was falling as the boy arrived with his herd at an abandoned church
./data/Client3\sample-002121.mp3,there's that reprieve if they ever find out
./data/Client3\sample-002122.mp3,he knew how to shear them and how to slaughter them
./data/Client3\sample-002123.mp3,the same hand that had brandished the sword now held a whip
./data/Client3\sample-002124.mp3,dense clouds of smoke or dust can be seen through a powerful telescope
./data/Client3\sample-002125.mp3,you're a man disgusted with all of civilization
./data/Client3\sample-002126.mp3,i was torn between fear and curiosity
./data/Client3\sample-002127.mp3,the next day the boy met the old man at noon
./data/Client3\sample-002128.mp3,and in that way the months passed
./data/Client3\sample-002129.mp3,i need it to get to the pyramids he said
./data/Client3\sample-002130.mp3,the boy was trying to understand the truth of what the old man had said
./data/Client3\sample-002131.mp3,it was starlight and i explained the signs of the zodiac to her
./data/Client3\sample-002132.mp3,the englishman was disappointed
./data/Client3\sample-002133.mp3,the two walked out among the palms
./data/Client3\sample-002134.mp3,he was immensely excited at the news
./data/Client3\sample-002135.mp3,that's why i'm here
./data/Client3\sample-002136.mp3,the secretary tugged at a loose fibre
./data/Client3\sample-002137.mp3,he was alarmed by what had happened
./data/Client3\sample-002138.mp3,he couldn't have been wrong
./data/Client3\sample-002139.mp3,everybody quiet and ready for an emergency
./data/Client3\sample-002140.mp3,one must prepare for it
./data/Client3\sample-002141.mp3,and he asked the boy if he too were in search of the alchemist
./data/Client3\sample-002142.mp3,the two men hurried back and found the cylinder still lying in the same position
./data/Client3\sample-002143.mp3,ogilvy told him everything that he had seen
./data/Client3\sample-002144.mp3,there were raised voicesand some sort of struggle appeared to be going on 
./data/Client3\sample-002145.mp3,it took her a while to get used to it
./data/Client3\sample-002146.mp3,judge tully is in
./data/Client3\sample-002147.mp3,you don't have to be rich skinny popular or even own a cape to perform a random act of kindness
./data/Client3\sample-002148.mp3,fatima was more important than his treasure
./data/Client3\sample-002149.mp3,why don't you have your friends join us
./data/Client3\sample-002150.mp3,and the murmur lasted longer than a simple vow would have
./data/Client3\sample-002151.mp3,it's the other foreigner the englishman
./data/Client3\sample-002152.mp3,i was just asking
./data/Client3\sample-002153.mp3,melchizedek watched a small ship that was plowing its way out of the port
./data/Client3\sample-002154.mp3,but bakers are more important people than shepherds
./data/Client3\sample-002155.mp3,you just pat him
./data/Client3\sample-002156.mp3,i dreamt i was your father
./data/Client3\sample-002157.mp3,he came to understand its dodges and tricks and to accept it as it was
./data/Client3\sample-002158.mp3,i'm on the job
./data/Client3\sample-002159.mp3,i'll see you get it in fifteen minutes
./data/Client3\sample-002160.mp3,his eyes filled with tears as he spoke of the prophet
./data/Client3\sample-002161.mp3,i'll work all night until dawn and i'll clean every piece of crystal in your shop
./data/Client3\sample-002162.mp3,among these people were a couple of cyclists a gardener i employed sometimes and a girl carrying a baby
./data/Client3\sample-002163.mp3,we've got her located
./data/Client3\sample-002164.mp3,march was windy and dark
./data/Client3\sample-002165.mp3,a thin circle of bright metal showed between the top and the body of the cylinder
./data/Client3\sample-002166.mp3,people say strange things the boy thought
./data/Client3\sample-002167.mp3,the angel touched the man's shoulder and they were both projected far into the future
./data/Client3\sample-002168.mp3,what had been next to him five minutes ago was now at the other side
./data/Client3\sample-002169.mp3,he remembered something his grandfather had once told him that butterflies were a good omen
./data/Client3\sample-002170.mp3,that sobered him a little
./data/Client3\sample-002171.mp3,most meteorites are more or less rounded
./data/Client3\sample-002172.mp3,then one day the boy returned the books to the englishman
./data/Client3\sample-002173.mp3,i want to look at my flower
./data/Client3\sample-002174.mp3,listen to your heart
./data/Client3\sample-002175.mp3,they called that discovery the master work  it was part liquid and part solid
./data/Client3\sample-002176.mp3,he did find it soon after dawn and not far from the sand pits
./data/Client3\sample-002177.mp3,when the blinding dust had settled a bit the boy trembled at what he saw
./data/Client3\sample-002178.mp3,what had been next to him five minutes ago was now at the other side
./data/Client3\sample-002179.mp3,the boy recalled the brilliance he had noticed on the previous day
./data/Client3\sample-002180.mp3,the baby definitely has the sniffles
./data/Client3\sample-002181.mp3,i am in search of that universal language among other things
./data/Client3\sample-002182.mp3,neighbors moved away and there remained only a few small shops on the hill
./data/Client3\sample-002183.mp3,the boy was trying to understand the truth of what the old man had said
./data/Client3\sample-002184.mp3,the alchemist rode in front with the falcon on his shoulder
./data/Client3\sample-002185.mp3,he approached the mass and was surprised at the size and the shape
./data/Client3\sample-002186.mp3,but he didn't need to worry about that right now
./data/Client3\sample-002187.mp3,at once he connected the two incidents
./data/Client3\sample-002188.mp3,in any case the desert was impassable
./data/Client3\sample-002189.mp3,but now the sounds inside had stopped
./data/Client3\sample-002190.mp3,what have you done with them
./data/Client3\sample-002191.mp3,he forgets the office when he's with me
./data/Client3\sample-002192.mp3,did she ever marry the girl
./data/Client3\sample-002193.mp3,the boy smiled and continued digging
./data/Client3\sample-002194.mp3,the genies were the spirits of good and evil
./data/Client3\sample-002195.mp3,the peak of this mountain is over two thousand meters above sea level
./data/Client3\sample-002196.mp3,it helped me to trust in people the englishman answered
./data/Client3\sample-002197.mp3,the boy was startled
./data/Client3\sample-002198.mp3,but the boy knew that he was referring to fatima
./data/Client3\sample-002199.mp3,i was right there and saw it with my own eyes
./data/Client3\sample-002200.mp3,what is it that i still need to know the boy asked
./data/Client3\sample-002201.mp3,they looked for the fallen mass but found nothing
./data/Client3\sample-002202.mp3,at that time it was quite clear in my own mind that the thing had come from the planet mars
./data/Client3\sample-002203.mp3,sidelights on sheriff hartman's manhunt
./data/Client3\sample-002204.mp3,what's the world's greatest lie the boy asked completely surprised
./data/Client3\sample-002205.mp3,and one or two persons were returning
./data/Client3\sample-002206.mp3,it was difficult not to think about what he had left behind
./data/Client3\sample-002207.mp3,he walked slowly through the market
./data/Client3\sample-002208.mp3,don't say anything fatima interrupted
./data/Client3\sample-002209.mp3,handle that with kid gloves
./data/Client3\sample-002210.mp3,you point to a trail of ants leading into the house
./data/Client3\sample-002211.mp3,it should provided results comparable to the state of the art
./data/Client3\sample-002212.mp3,i waited all afternoon and evening he said
./data/Client3\sample-002213.mp3,bush leagues mostly
./data/Client3\sample-002214.mp3,we lit the lantern and walked over to his house
./data/Client3\sample-002215.mp3,i've got indigestion
./data/Client3\sample-002216.mp3,it brought his heart into his mouth
./data/Client3\sample-002217.mp3,i noticed that the boy answered
./data/Client3\sample-002218.mp3,maybe it was yesterday
./data/Client3\sample-002219.mp3,and tomorrow his enemy would also be a part of that soul
./data/Client3\sample-002220.mp3,where's ashley's wallet
./data/Client3\sample-002221.mp3,i'm a desert woman and i'm proud of that
./data/Client3\sample-002222.mp3,i don't care what you say
./data/Client3\sample-002223.mp3,he didn't know the man yet but his practiced eye would recognize him when he appeared
./data/Client3\sample-002224.mp3,the englishman prodded him and the boy asked her about the man who cured people's illnesses
./data/Client3\sample-002225.mp3,it had a diameter of about thirty yards
./data/Client3\sample-002226.mp3,as independent studies document the neanderthals developed simple tools such as spears
./data/Client3\sample-002227.mp3,he was immensely excited at the news
./data/Client3\sample-002228.mp3,what's the matter
./data/Client3\sample-002229.mp3,and seizing the boy's bag the alchemist gave the gold coins to the chief
./data/Client3\sample-002230.mp3,the boy told him then that he needed to get to the pyramids
./data/Client3\sample-002231.mp3,thank you for reading this out loud
./data/Client3\sample-002232.mp3,then suddenly he noticed it with a start
./data/Client3\sample-002233.mp3,it was no more exciting than an overturned carriage or a tree blown across the road
./data/Client3\sample-002234.mp3,well what good would it be to you if you had t die the alchemist answered
./data/Client3\sample-002235.mp3,it was very hard for her to focus
./data/Client3\sample-002236.mp3,i didn't do it
./data/Client3\sample-002237.mp3,who's this gal she's gonna marry
./data/Client3\sample-002238.mp3,revenge is not my style but obviously accidents will happen
./data/Client3\sample-002239.mp3,when i had my sheep i was happy and i made those around me happy
./data/Client3\sample-002240.mp3,it was as if it quivered but really this was the telescope vibrating
./data/Client3\sample-002241.mp3,it wasn't there
./data/Client3\sample-002242.mp3,and don't pull that on me neither
./data/Client3\sample-002243.mp3,something inside the cylinder was unscrewing the top
./data/Client3\sample-002244.mp3,my seven year resume gap is marked not drugs
./data/Client3\sample-002245.mp3,flowers or another magazine subscription
./data/Client3\sample-002246.mp3,don't let them see that you're afraid the alchemist said
./data/Client3\sample-002247.mp3,three days from now he would be with the merchant's daughter
./data/Client3\sample-002248.mp3,only in that way would he be able to read the omens
./data/Client3\sample-002249.mp3,my seven year resume gap is marked not drugs
./data/Client3\sample-002250.mp3,i'm going with you the boy said
./data/Client3\sample-002251.mp3,have you got it
./data/Client3\sample-002252.mp3,i'm an old superstitious arab and i believe in our proverbs
./data/Client3\sample-002253.mp3,they provided warnings about thieves and barbarian tribes
./data/Client3\sample-002254.mp3,the incantation was written in italics
./data/Client3\sample-002255.mp3,i don't want anything for myself
./data/Client3\sample-002256.mp3,the wind has many names
./data/Client3\sample-002257.mp3,i wished i had a light to smoke by
./data/Client3\sample-002258.mp3,he noticed the unequal cooling of its surface
./data/Client3\sample-002259.mp3,give me my book the boy said
./data/Client3\sample-002260.mp3,would you like a cappuccino
./data/Client3\sample-002261.mp3,a large piece suddenly came off and fell with a loud and sharp noise
./data/Client3\sample-002262.mp3,they placed it in a wooden box and left it there for good
./data/Client3\sample-002263.mp3,you got to help us
./data/Client3\sample-002264.mp3,but this payment goes well beyond my generosity the monk responded
./data/Client3\sample-002265.mp3,the boy stood up shakily and looked once more at the pyramids
./data/Client3\sample-002266.mp3,but just before lunchtime a boy stopped in front of the shop
./data/Client3\sample-002267.mp3,on top of all that the weeds keep growing and the garbage has to be taken out
./data/Client3\sample-002268.mp3,one can imagine these two covered with sand running up the little street in the bright sunlight
./data/Client3\sample-002269.mp3,i'm so hungry i could faint
./data/Client3\sample-002270.mp3,and at that i told him and he took my place
./data/Client3\sample-002271.mp3,you got someplace to sleep
./data/Client3\sample-002272.mp3,it spread through the planet's atmosphere and obscured its more familiar features
./data/Client3\sample-002273.mp3,it spread through the planet's atmosphere and obscured its more familiar features
./data/Client3\sample-002274.mp3,the monk laughed when he saw me come back in tatters
./data/Client3\sample-002275.mp3,no doubt the impact had caused a flash of fire
./data/Client3\sample-002276.mp3,perhaps she met somebody
./data/Client3\sample-002277.mp3,from that day on it was the desert that would be important
./data/Client3\sample-002278.mp3,if you pay attention to the present you can improve upon it
./data/Client3\sample-002279.mp3,i'm just a fool
./data/Client3\sample-002280.mp3,i'll take mine now
./data/Client3\sample-002281.mp3,the boy laughed  out of happiness
./data/Client3\sample-002282.mp3,we don't know what's in the confounded thing do you
./data/Client3\sample-002283.mp3,the boy was suddenly happy to be there at the warehouse
./data/Client3\sample-002284.mp3,after all who doesnt want to overcome new challenges and achieve great heights
./data/Client3\sample-002285.mp3,and ask for a glass of wine for me
./data/Client3\sample-002286.mp3,the stranger was speaking of things that very few people knew about
./data/Client3\sample-002287.mp3,he fell asleep and when he awoke the sun was already high
./data/Client3\sample-002288.mp3,how much is your equity in it
./data/Client3\sample-002289.mp3,is there a crowd in the street
./data/Client3\sample-002290.mp3,the top had certainly ceased to rotate
./data/Client3\sample-002291.mp3,the line forms on the right
./data/Client3\sample-002292.mp3,tell them mrs craig is here
./data/Client3\sample-002293.mp3,throughout the night the boy dug at the place he had chosen but found nothing
./data/Client3\sample-002294.mp3,dense clouds of smoke or dust can be seen through a powerful telescope
./data/Client3\sample-002295.mp3,the shop was busy and the man asked the shepherd to wait until the afternoon
./data/Client3\sample-002296.mp3,she didn't have one
./data/Client3\sample-002297.mp3,one can imagine these two covered with sand running up the little street in the bright sunlight
./data/Client3\sample-002298.mp3,at most they thought that another meteorite had descended
./data/Client3\sample-002299.mp3,he disappeared into the tent
./data/Client3\sample-002300.mp3,the men fell into an animated discussion
./data/Client3\sample-002301.mp3,the boy's name was santiago
./data/Client3\sample-002302.mp3,he decided to stay right there and await his return
./data/Client3\sample-002303.mp3,it's not easy to find the philosopher's stone said the englishman
./data/Client3\sample-002304.mp3,a current of love rushed from his heart and the boy began to pray
./data/Client3\sample-002305.mp3,you must not let up even after having come so far he continued
./data/Client3\sample-002306.mp3,i pointed out mars a bright dot of light
./data/Client3\sample-002307.mp3,then he dropped his spade picked up his jacket and came out into the road
./data/Client3\sample-002308.mp3,of course it is
./data/Client3\sample-002309.mp3,i got drunk yesterday and thought i built a super computer
./data/Client3\sample-002310.mp3,when did you get back
./data/Client3\sample-002311.mp3,she must have known alex pretty well
./data/Client3\sample-002312.mp3,the old man wore a breastplate of gold and he knew about my past
./data/Client3\sample-002313.mp3,you can't offer me something that is already mine the chief said arrogantly
./data/Client3\sample-002314.mp3,my chinchilla eats bread
./data/Client3\sample-002315.mp3,he moved about invisible but everyone could hear him
./data/Client3\sample-002316.mp3,what is a foreigner doing here asked another of the men
./data/Client3\sample-002317.mp3,the man was speaking the language of alchemy
./data/Client3\sample-002318.mp3,so how will we name all these hurricanes
./data/Client3\sample-002319.mp3,the tropic of capricorn is on the southern hemisphere of the earth
./data/Client3\sample-002320.mp3,it doesn't have to rhyme
./data/Client3\sample-002321.mp3,how do you like that
./data/Client3\sample-002322.mp3,it left a greenish streak that glowed for some seconds
./data/Client3\sample-002323.mp3,why didn't they wake me
./data/Client3\sample-002324.mp3,inverse kinematics are a mathematical challenge for robot engineers
./data/Client3\sample-002325.mp3,the following night the boy appeared at the alchemist's tent with a horse
./data/Client3\sample-002326.mp3,enough said the boy
./data/Client3\sample-002327.mp3,and better still to be alone with one's books
./data/Client3\sample-002328.mp3,the boy awoke as the sun rose
./data/Client3\sample-002329.mp3,how can i ever face him
./data/Client3\sample-002330.mp3,i had a momentary impulse to go back and help him but i was too scared to do anything
./data/Client3\sample-002331.mp3,the time must have been somewhere around six o'clock
./data/Client3\sample-002332.mp3,he didn't know the man yet but his practiced eye would recognize him when he appeared
./data/Client3\sample-002333.mp3,from the railway station in the distance came the sound of trains ringing and rumbling
./data/Client3\sample-002334.mp3,the fine manufacturing company was a bookkeeper for fourteen years
./data/Client3\sample-002335.mp3,what's the world's greatest lie the boy asked completely surprised
./data/Client3\sample-002336.mp3,but i didnt think that it contained any living creature
./data/Client3\sample-002337.mp3,a large portion of the cylinder had been uncovered
./data/Client3\sample-002338.mp3,instead the stranger lowered it slowly until the point touched the boy's forehead
./data/Client3\sample-002339.mp3,the volume wouldn't increase much further
./data/Client3\sample-002340.mp3,i would have won the junior olympics if not for those medaling kids
./data/Client3\sample-002341.mp3,there were really i think two or three hundred people elbowing one another
./data/Client3\sample-002342.mp3,now his intuition was that he had been right in coming
./data/Client3\sample-002343.mp3,the boy didn't know what to say
./data/Client3\sample-002344.mp3,of course the two were unable to do anything
./data/Client3\sample-002345.mp3,remember to take your full course of antibiotics stopping early is dangerous for your health
./data/Client3\sample-002346.mp3,and then he would ask us to go back to our easels and replicate all the techniques in one go
./data/Client3\sample-002347.mp3,besides that there was a heap of bicycles
./data/Client3\sample-002348.mp3,he felt weighted down by the centuries of time since the pyramids had been built
./data/Client3\sample-002349.mp3,hang on a second
./data/Client3\sample-002350.mp3,another dreamer said the ticket seller to his assistant watching the boy walk away
./data/Client3\sample-002351.mp3,and one or two persons were returning
./data/Client3\sample-002352.mp3,it had a diameter of about thirty yards
./data/Client3\sample-002353.mp3,the proposed approach provides stateoftheart results at very low computational cost
./data/Client3\sample-002354.mp3,the years of research the magic symbols the strange words and the laboratory equipment
./data/Client3\sample-002355.mp3,they locked themselves in their laboratories and tried to evolve as gold had
./data/Client3\sample-002356.mp3,i've got to go to him
./data/Client3\sample-002357.mp3,some people prefer not to quantify their feelings that way
./data/Client3\sample-002358.mp3,you already know all you need to know
./data/Client3\sample-002359.mp3,something older than humanity more ancient than the desert
./data/Client3\sample-002360.mp3,he fondled his bright orange beard
./data/Client3\sample-002361.mp3,i'm trying to explain to my mother how to get pictures off her phone
./data/Client3\sample-002362.mp3,it's not what enters men's mouths that's evil said the alchemist
./data/Client3\sample-002363.mp3,no one seemed to have thought about it that night
./data/Client3\sample-002364.mp3,he listened to the wind and felt the stones beneath his feet
./data/Client3\sample-002365.mp3,i pointed out mars a bright dot of light
./data/Client3\sample-002366.mp3,the first concern is to patch the holes in the ship then we can pump out the water
./data/Client3\sample-002367.mp3,then get out of here
./data/Client3\sample-002368.mp3,the book was written in spanish
./data/Client3\sample-002369.mp3,it's called the principle of favorability
./data/Client3\sample-002370.mp3,there was a rough patch of skin
./data/Client3\sample-002371.mp3,we'll get you out in ten minutes
./data/Client3\sample-002372.mp3,if a person is living out his destiny he knows everything he needs to know
./data/Client3\sample-002373.mp3,the woman was silent for some time
./data/Client3\sample-002374.mp3,the land was ruined and i had to find some other way to earn a living
./data/Client3\sample-002375.mp3,with every day that passed the boy's heart became more and more silent
./data/Client3\sample-002376.mp3,i was just going to
./data/Client3\sample-002377.mp3,they tell their incredible stories at the time when you want to hear them
./data/Client3\sample-002378.mp3,i had seen all that it would presently bring me
./data/Client3\sample-002379.mp3,it was as if it quivered but really this was the telescope vibrating
./data/Client3\sample-002380.mp3,this peach tart is tasty
./data/Client3\sample-002381.mp3,the sun thought about that and decided to shine more brightly
./data/Client3\sample-002382.mp3,the only tribesman spared was the commander of the battalion
./data/Client3\sample-002383.mp3,she hoisted up the pirate flag
./data/Client3\sample-002384.mp3,i was disappointed at this inanimate bulk
./data/Client3\sample-002385.mp3,it's no miracle because i see it happen once every year
./data/Client3\sample-002386.mp3,a boy came running towards me
./data/Client3\sample-002387.mp3,how much is it worth
./data/Client3\sample-002388.mp3,try to fix that fissure with glue
./data/Client3\sample-002389.mp3,the man wept with happiness
./data/Client3\sample-002390.mp3,i'm not good enough to make this one up
./data/Client3\sample-002391.mp3,i'd like you to take me there if you can
./data/Client3\sample-002392.mp3,death doesn't change anything the boy thought
./data/Client3\sample-002393.mp3,down below in the darkness were hundreds of people sleeping in peace
./data/Client3\sample-002394.mp3,it was glaringly hot not a cloud in the sky nor a breath of wind
./data/Client3\sample-002395.mp3,they never found the secret
./data/Client3\sample-002396.mp3,we want to see you
./data/Client3\sample-002397.mp3,i thought you were chasing me
./data/Client3\sample-002398.mp3,do you know someone here who cures people's illnesses the boy asked
./data/Client3\sample-002399.mp3,this man claims he was kidnapped
./data/Client3\sample-002400.mp3,strange images passed through my mind
./data/Client3\sample-002401.mp3,the boy remembered his dream and suddenly everything was clear to him
./data/Client3\sample-002402.mp3,he also tried to remember some good stories to relate as he sheared the sheep
./data/Client3\sample-002403.mp3,i guess you're right
./data/Client3\sample-002404.mp3,and in that mood he was grateful to be in love
./data/Client3\sample-002405.mp3,you bet i will
./data/Client3\sample-002406.mp3,do you think steven would have let you keep it
./data/Client3\sample-002407.mp3,the alchemist dismounted slowly and the boy did the same
./data/Client3\sample-002408.mp3,some of those who saw its flight say it travelled with a hissing sound
./data/Client3\sample-002409.mp3,he had understood the story the old king had told him
./data/Client3\sample-002410.mp3,they're just a pile of stones
./data/Client3\sample-002411.mp3,i'll stop him cold
./data/Client3\sample-002412.mp3,it helped me to trust in people the englishman answered
./data/Client3\sample-002413.mp3,as soon as he saw me among the crowd he called to me to come down
./data/Client3\sample-002414.mp3,you don't have to be rich skinny popular or even own a cape to perform a random act of kindness
./data/Client3\sample-002415.mp3,who did you talk to
./data/Client3\sample-002416.mp3,my wife pointed out to me the brightness of the red green and yellow signal lights
./data/Client3\sample-002417.mp3,have liv call me in the restaurant in twenty minutes
./data/Client3\sample-002418.mp3,it spread through the planet's atmosphere and obscured its more familiar features
./data/Client3\sample-002419.mp3,what are they wearing now
./data/Client3\sample-002420.mp3,strange images passed through my mind
./data/Client3\sample-002421.mp3,there was no empathy for her now
./data/Client3\sample-002422.mp3,i locked eyes with a fish in the tank
./data/Client3\sample-002423.mp3,the animals were exhausted and the men talked among themselves less and less
./data/Client3\sample-002424.mp3,to do that successfully i must have no fear of failure
./data/Client3\sample-002425.mp3,so he could not be hasty nor impatient
./data/Client3\sample-002426.mp3,this recording is corrupted
./data/Client3\sample-002427.mp3,enough said the boy
./data/Client3\sample-002428.mp3,all they think about is food and water
./data/Client3\sample-002429.mp3,the train lines provided an easy path to follow
./data/Client3\sample-002430.mp3,i need to sell some wool the boy told the merchant
./data/Client3\sample-002431.mp3,it'll do you no good
